
-------------------- Start --------------------

---------------------------------
Thresh 	 F_score
0.281014 	 0.228571
0.199876 	 0.000000
0.233950 	 0.275862
0.000000 	 0.000000
0.275900 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.090785 	 0.413333
0.000000 	 0.000000
0.000000 	 0.000000
---------
0.343780 ( 25 )
---------

---------------------------------
Thresh 	 F_score
0.138856 	 0.878184
0.000000 	 0.000000
0.000000 	 0.000000
0.395278 	 0.000000
0.322064 	 1.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.096917 	 0.675325
0.000000 	 0.000000
0.000000 	 0.000000
0.311895 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.236697 	 0.000000
0.000000 	 0.000000
0.289893 	 0.000000
0.000000 	 0.000000
0.380663 	 1.000000
0.083738 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.233122 	 0.176829
0.000000 	 0.000000
0.000000 	 0.000000
0.322365 	 1.000000
0.000000 	 0.000000
0.387903 	 1.000000
0.133796 	 0.098901
0.115520 	 0.161850
0.000000 	 0.000000
0.344624 	 1.000000
0.000000 	 0.000000
0.167713 	 0.139130
0.082979 	 0.551804
0.365035 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.379368 	 0.000000
0.335091 	 0.000000
0.316140 	 0.250000
0.222022 	 0.000000
0.263194 	 0.105263
0.000000 	 0.000000
0.310388 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.100108 	 0.436620
0.000000 	 0.000000
0.000000 	 0.000000
---------
0.338956 ( 25 )
---------

---------------------------------
Thresh 	 F_score
0.148635 	 0.886402
0.000000 	 0.000000
0.000000 	 0.000000
0.421630 	 0.000000
0.343535 	 1.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.101104 	 0.680519
0.000000 	 0.000000
0.000000 	 0.000000
0.342897 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.208096 	 0.000000
0.000000 	 0.000000
0.309219 	 0.000000
0.000000 	 0.000000
0.406040 	 1.000000
0.093550 	 0.028986
0.000000 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.243461 	 0.192192
0.000000 	 0.000000
0.000000 	 0.000000
0.343856 	 1.000000
0.000000 	 0.000000
0.413764 	 1.000000
0.135838 	 0.109091
0.121438 	 0.152941
0.000000 	 0.000000
0.367599 	 1.000000
0.000000 	 0.000000
0.163496 	 0.191781
0.090044 	 0.547816
0.389371 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.404949 	 0.000000
0.355638 	 0.000000
0.337216 	 0.258065
0.235398 	 0.000000
0.280740 	 0.105263
0.000000 	 0.000000
0.331080 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.104242 	 0.436620
0.000000 	 0.000000
0.000000 	 0.000000
---------
0.343587 ( 25 )
---------

---------------------------------
Thresh 	 F_score
0.154912 	 0.880817
0.000000 	 0.000000
0.000000 	 0.000000
0.439198 	 0.000000
0.357849 	 1.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.111240 	 0.675462
0.000000 	 0.000000
0.000000 	 0.000000
0.351177 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.225265 	 0.000000
0.000000 	 0.000000
0.322103 	 0.000000
0.000000 	 0.000000
0.422958 	 1.000000
0.125617 	 0.051948
0.000000 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.248064 	 0.185185
0.000000 	 0.000000
0.000000 	 0.000000
0.358184 	 1.000000
0.000000 	 0.000000
0.431004 	 1.000000
0.141707 	 0.109756
0.120060 	 0.181818
0.000000 	 0.000000
0.382916 	 1.000000
0.000000 	 0.000000
0.202164 	 0.177083
0.094013 	 0.531401
0.405594 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.401692 	 0.000000
0.370866 	 0.000000
0.351267 	 0.258065
0.244294 	 0.000000
0.292438 	 0.105263
0.000000 	 0.000000
0.344875 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.107632 	 0.446043
0.000000 	 0.000000
0.000000 	 0.000000
---------
0.344114 ( 25 )
---------

---------------------------------
Thresh 	 F_score
0.160226 	 0.883117
0.000000 	 0.000000
0.000000 	 0.000000
0.451747 	 0.000000
0.368074 	 1.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.116047 	 0.687831
0.000000 	 0.000000
0.000000 	 0.000000
0.357041 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.237669 	 0.000000
0.000000 	 0.000000
0.331306 	 0.000000
0.000000 	 0.000000
0.435043 	 1.000000
0.122358 	 0.076190
0.000000 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.245021 	 0.203593
0.000000 	 0.000000
0.000000 	 0.000000
0.368418 	 1.000000
0.000000 	 0.000000
0.443318 	 1.000000
0.145861 	 0.103226
0.129199 	 0.164179
0.000000 	 0.000000
0.393856 	 1.000000
0.000000 	 0.000000
0.229270 	 0.154762
0.095863 	 0.545455
0.417183 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.416764 	 0.000000
0.382352 	 0.000000
0.361303 	 0.258065
0.251602 	 0.000000
0.300793 	 0.105263
0.000000 	 0.000000
0.354729 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.110046 	 0.452555
0.000000 	 0.000000
0.000000 	 0.000000
---------
0.345369 ( 25 )
---------

---------------------------------
Thresh 	 F_score
0.160804 	 0.887244
0.000000 	 0.000000
0.000000 	 0.000000
0.461158 	 0.000000
0.375742 	 1.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.115402 	 0.686170
0.000000 	 0.000000
0.000000 	 0.000000
0.370997 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.245934 	 0.000000
0.000000 	 0.000000
0.338209 	 0.000000
0.000000 	 0.000000
0.444106 	 1.000000
0.138891 	 0.052632
0.000000 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.248933 	 0.167702
0.000000 	 0.000000
0.000000 	 0.000000
0.376093 	 1.000000
0.000000 	 0.000000
0.452554 	 1.000000
0.143451 	 0.119205
0.130438 	 0.150376
0.000000 	 0.000000
0.402062 	 1.000000
0.000000 	 0.000000
0.246923 	 0.140127
0.096177 	 0.541176
0.425874 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.412522 	 0.000000
0.390966 	 0.000000
0.368830 	 0.258065
0.257138 	 0.000000
0.307060 	 0.105263
0.000000 	 0.000000
0.362119 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.114904 	 0.516667
0.000000 	 0.000000
0.000000 	 0.000000
---------
0.344985 ( 25 )
---------

---------------------------------
Thresh 	 F_score
0.162756 	 0.881720
0.000000 	 0.000000
0.000000 	 0.000000
0.468478 	 0.000000
0.381706 	 1.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.118874 	 0.686170
0.000000 	 0.000000
0.000000 	 0.000000
0.381783 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.229116 	 0.000000
0.000000 	 0.000000
0.343577 	 0.000000
0.000000 	 0.000000
0.451156 	 1.000000
0.135963 	 0.027027
0.000000 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.246145 	 0.172840
0.000000 	 0.000000
0.000000 	 0.000000
0.382063 	 1.000000
0.000000 	 0.000000
0.459737 	 1.000000
0.138905 	 0.073620
0.131692 	 0.129496
0.000000 	 0.000000
0.408444 	 1.000000
0.000000 	 0.000000
0.263188 	 0.106667
0.105583 	 0.523627
0.432634 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.422582 	 0.000000
0.397666 	 0.000000
0.374685 	 0.200000
0.260698 	 0.000000
0.311934 	 0.105263
0.000000 	 0.000000
0.367867 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.116717 	 0.516667
0.000000 	 0.000000
0.000000 	 0.000000
---------
0.336924 ( 25 )
---------

---------------------------------
Thresh 	 F_score
0.165100 	 0.889522
0.000000 	 0.000000
0.000000 	 0.000000
0.474334 	 0.000000
0.386477 	 1.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.122962 	 0.686016
0.000000 	 0.000000
0.000000 	 0.000000
0.390593 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.236720 	 0.000000
0.000000 	 0.000000
0.347872 	 0.000000
0.000000 	 0.000000
0.456795 	 1.000000
0.133424 	 0.027397
0.000000 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.248956 	 0.161290
0.000000 	 0.000000
0.000000 	 0.000000
0.386839 	 1.000000
0.000000 	 0.000000
0.465484 	 1.000000
0.142370 	 0.089744
0.132542 	 0.130435
0.000000 	 0.000000
0.413549 	 1.000000
0.000000 	 0.000000
0.275869 	 0.115108
0.108156 	 0.529801
0.438042 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.430631 	 0.000000
0.402600 	 0.000000
0.379368 	 0.200000
0.258505 	 0.000000
0.315833 	 0.105263
0.000000 	 0.000000
0.372465 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.117359 	 0.516667
0.000000 	 0.000000
0.000000 	 0.000000
---------
0.338050 ( 25 )
---------

---------------------------------
Thresh 	 F_score
0.165034 	 0.879096
0.000000 	 0.000000
0.000000 	 0.000000
0.479125 	 0.000000
0.390381 	 1.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.125822 	 0.752874
0.000000 	 0.000000
0.000000 	 0.000000
0.372378 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.242717 	 0.000000
0.000000 	 0.000000
0.351386 	 0.000000
0.000000 	 0.000000
0.461409 	 1.000000
0.131157 	 0.027027
0.000000 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.250936 	 0.166667
0.000000 	 0.000000
0.000000 	 0.000000
0.390746 	 1.000000
0.000000 	 0.000000
0.470186 	 1.000000
0.139235 	 0.106509
0.130923 	 0.172662
0.000000 	 0.000000
0.417726 	 1.000000
0.000000 	 0.000000
0.286233 	 0.131579
0.118312 	 0.536111
0.442467 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.417280 	 0.000000
0.407024 	 0.000000
0.383200 	 0.200000
0.261487 	 0.000000
0.319023 	 0.105263
0.000000 	 0.000000
0.376228 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.117510 	 0.516667
0.000000 	 0.000000
0.000000 	 0.000000
---------
0.343778 ( 25 )
---------

---------------------------------
Thresh 	 F_score
0.167794 	 0.886076
0.000000 	 0.000000
0.000000 	 0.000000
0.483118 	 0.000000
0.393634 	 1.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.126898 	 0.741379
0.000000 	 0.000000
0.000000 	 0.000000
0.380697 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.249641 	 0.000000
0.000000 	 0.000000
0.354314 	 0.000000
0.000000 	 0.000000
0.465254 	 1.000000
0.128344 	 0.026667
0.000000 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.249096 	 0.204082
0.000000 	 0.000000
0.000000 	 0.000000
0.394002 	 1.000000
0.000000 	 0.000000
0.474104 	 1.000000
0.139600 	 0.086420
0.139071 	 0.125000
0.000000 	 0.000000
0.421207 	 1.000000
0.000000 	 0.000000
0.273693 	 0.148649
0.118212 	 0.541885
0.446154 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.406498 	 0.000000
0.410356 	 0.000000
0.386394 	 0.200000
0.264656 	 0.000000
0.321681 	 0.105263
0.000000 	 0.000000
0.379363 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.118140 	 0.516667
0.000000 	 0.000000
0.000000 	 0.000000
---------
0.343283 ( 25 )
---------
