
-------------------- Start --------------------

---------------------------------
Thresh 	 F_score
---------------------------------
Thresh 	 F_score
0.201765 	 0.915856
0.000000 	 0.000000
0.000000 	 0.000000
0.510568 	 0.000000
0.416000 	 1.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.154702 	 0.767442
0.000000 	 0.000000
0.000000 	 0.000000
0.183792 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.312649 	 0.000000
0.000000 	 0.000000
0.374445 	 0.000000
0.000000 	 0.000000
0.491689 	 1.000000
0.128956 	 0.051948
0.000000 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.320194 	 0.117216
0.000000 	 0.000000
0.000000 	 0.000000
0.416389 	 1.000000
0.000000 	 0.000000
0.501042 	 1.000000
0.123743 	 0.127451
0.187473 	 0.153846
0.000000 	 0.000000
0.445140 	 1.000000
0.000000 	 0.000000
0.137538 	 0.161435
0.155784 	 0.572626
0.471503 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.361112 	 0.000000
0.433166 	 0.000000
0.408348 	 0.200000
0.266213 	 0.000000
0.339959 	 0.105263
0.000000 	 0.000000
0.400918 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.147854 	 0.681319
0.000000 	 0.000000
0.000000 	 0.000000
---------
0.354176 ( 25 )
---------

---------------------------------
Thresh 	 F_score
0.196504 	 0.907193
0.000000 	 0.000000
0.000000 	 0.000000
0.518803 	 0.000000
0.422709 	 1.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.167979 	 0.793939
0.000000 	 0.000000
0.000000 	 0.000000
0.325386 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.202817 	 0.000000
0.000000 	 0.000000
0.380485 	 0.000000
0.000000 	 0.000000
0.499620 	 1.000000
0.185066 	 0.076923
0.000000 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.349596 	 0.106870
0.000000 	 0.000000
0.000000 	 0.000000
0.423105 	 1.000000
0.000000 	 0.000000
0.509123 	 1.000000
0.162244 	 0.144330
0.189708 	 0.164706
0.000000 	 0.000000
0.452319 	 1.000000
0.000000 	 0.000000
0.142459 	 0.171642
0.163729 	 0.585573
0.479108 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.322654 	 0.000000
0.440084 	 0.000000
0.414934 	 0.200000
0.281399 	 0.000000
0.345442 	 0.105263
0.000000 	 0.000000
0.407384 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.134314 	 0.681319
0.000000 	 0.000000
0.000000 	 0.000000
---------
0.357510 ( 25 )
---------

---------------------------------
Thresh 	 F_score
0.180626 	 0.905177
0.000000 	 0.000000
0.000000 	 0.000000
0.522920 	 0.000000
0.426064 	 1.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.144754 	 0.764706
0.000000 	 0.000000
0.000000 	 0.000000
0.395160 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.148303 	 0.000000
0.000000 	 0.000000
0.383504 	 0.000000
0.000000 	 0.000000
0.503585 	 1.000000
0.223640 	 0.080000
0.000000 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.366183 	 0.086957
0.000000 	 0.000000
0.000000 	 0.000000
0.426463 	 1.000000
0.000000 	 0.000000
0.513164 	 1.000000
0.204766 	 0.136986
0.199965 	 0.175000
0.000000 	 0.000000
0.455909 	 1.000000
0.000000 	 0.000000
0.175073 	 0.160377
0.160372 	 0.558865
0.482911 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.300581 	 0.000000
0.443543 	 0.000000
0.418227 	 0.200000
0.256581 	 0.000000
0.348184 	 0.105263
0.000000 	 0.000000
0.410617 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.132718 	 0.681319
0.000000 	 0.000000
0.000000 	 0.000000
---------
0.354186 ( 25 )
---------

---------------------------------
Thresh 	 F_score
0.179702 	 0.912543
0.000000 	 0.000000
0.000000 	 0.000000
0.524979 	 0.000000
0.427742 	 1.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.141674 	 0.765217
0.000000 	 0.000000
0.000000 	 0.000000
0.432030 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.237486 	 0.000000
0.000000 	 0.000000
0.385014 	 0.000000
0.000000 	 0.000000
0.505568 	 1.000000
0.237635 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.371764 	 0.078740
0.000000 	 0.000000
0.000000 	 0.000000
0.428142 	 1.000000
0.000000 	 0.000000
0.515184 	 1.000000
0.174724 	 0.128205
0.197020 	 0.172840
0.000000 	 0.000000
0.457704 	 1.000000
0.000000 	 0.000000
0.272298 	 0.143791
0.153554 	 0.553130
0.484812 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.342996 	 0.000000
0.445272 	 0.000000
0.419874 	 0.200000
0.273272 	 0.000000
0.349554 	 0.105263
0.000000 	 0.000000
0.412234 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.127114 	 0.673913
0.000000 	 0.000000
0.000000 	 0.000000
---------
0.349346 ( 25 )
---------

---------------------------------
Thresh 	 F_score
0.182643 	 0.916523
0.000000 	 0.000000
0.000000 	 0.000000
0.526008 	 0.000000
0.428580 	 1.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.155341 	 0.755162
0.000000 	 0.000000
0.000000 	 0.000000
0.407695 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.270711 	 0.000000
0.000000 	 0.000000
0.385769 	 0.000000
0.000000 	 0.000000
0.506559 	 1.000000
0.186846 	 0.078431
0.000000 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.373092 	 0.113636
0.000000 	 0.000000
0.000000 	 0.000000
0.428981 	 1.000000
0.000000 	 0.000000
0.516194 	 1.000000
0.192635 	 0.146667
0.284195 	 0.203390
0.000000 	 0.000000
0.458601 	 1.000000
0.000000 	 0.000000
0.240176 	 0.157576
0.163722 	 0.575581
0.485763 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.315426 	 0.000000
0.446137 	 0.000000
0.420697 	 0.200000
0.242855 	 0.000000
0.350240 	 0.105263
0.000000 	 0.000000
0.413042 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.124978 	 0.673913
0.000000 	 0.000000
0.000000 	 0.000000
---------
0.357046 ( 25 )
---------

---------------------------------
Thresh 	 F_score
0.187985 	 0.907826
0.000000 	 0.000000
0.000000 	 0.000000
0.526523 	 0.000000
0.429000 	 1.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.144635 	 0.747059
0.000000 	 0.000000
0.000000 	 0.000000
0.398934 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.293968 	 0.000000
0.000000 	 0.000000
0.386147 	 0.000000
0.000000 	 0.000000
0.507055 	 1.000000
0.242368 	 0.100000
0.000000 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.378259 	 0.100775
0.000000 	 0.000000
0.000000 	 0.000000
0.429401 	 1.000000
0.000000 	 0.000000
0.516699 	 1.000000
0.202834 	 0.149660
0.246913 	 0.190476
0.000000 	 0.000000
0.459050 	 1.000000
0.000000 	 0.000000
0.223746 	 0.138298
0.142633 	 0.542816
0.486238 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.301098 	 0.000000
0.441983 	 0.000000
0.421109 	 0.200000
0.268609 	 0.000000
0.350583 	 0.105263
0.000000 	 0.000000
0.413446 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.154159 	 0.681319
0.000000 	 0.000000
0.000000 	 0.000000
---------
0.354540 ( 25 )
---------

---------------------------------
Thresh 	 F_score
0.215947 	 0.913793
0.000000 	 0.000000
0.000000 	 0.000000
0.526780 	 0.000000
0.429209 	 1.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.138613 	 0.745665
0.000000 	 0.000000
0.000000 	 0.000000
0.431214 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.193200 	 0.000000
0.000000 	 0.000000
0.386335 	 0.000000
0.000000 	 0.000000
0.507302 	 1.000000
0.270964 	 0.054054
0.000000 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.378495 	 0.094488
0.000000 	 0.000000
0.000000 	 0.000000
0.429611 	 1.000000
0.000000 	 0.000000
0.516952 	 1.000000
0.243877 	 0.127273
0.219375 	 0.236842
0.000000 	 0.000000
0.459275 	 1.000000
0.000000 	 0.000000
0.215650 	 0.126316
0.124856 	 0.545953
0.486476 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.343254 	 0.000000
0.439906 	 0.000000
0.421314 	 0.200000
0.249873 	 0.000000
0.350754 	 0.105263
0.000000 	 0.000000
0.413648 	 0.000000
0.000000 	 0.000000
0.000000 	 0.000000
0.145057 	 0.681319
0.000000 	 0.000000
0.000000 	 0.000000
---------
0.353239 ( 25 )
---------
