
0.203164 ( 20 ) precision 0.650981  recall 0.653399  f-micro 0.652188 
0.203727 ( 20 ) precision 0.650899  recall 0.653440  f-micro 0.652167 
0.203581 ( 20 ) precision 0.650750  recall 0.653499  f-micro 0.652122 
0.205171 ( 20 ) precision 0.650460  recall 0.653561  f-micro 0.652007 
0.205298 ( 20 ) precision 0.650372  recall 0.653588  f-micro 0.651976 
0.205272 ( 20 ) precision 0.650322  recall 0.653639  f-micro 0.651976 
0.202860 ( 20 ) precision 0.650196  recall 0.653705  f-micro 0.651945 
0.205026 ( 20 ) precision 0.650051  recall 0.653761  f-micro 0.651901 
0.208120 ( 20 ) precision 0.649817  recall 0.653859  f-micro 0.651832 
0.203664 ( 20 ) precision 0.649734  recall 0.653935  f-micro 0.651828 
0.204876 ( 20 ) precision 0.649507  recall 0.654053  f-micro 0.651772 
0.207082 ( 20 ) precision 0.649462  recall 0.654142  f-micro 0.651793 
0.207855 ( 20 ) precision 0.649370  recall 0.654245  f-micro 0.651798 
0.208239 ( 20 ) precision 0.649102  recall 0.654350  f-micro 0.651716 
0.207975 ( 20 ) precision 0.649045  recall 0.654329  f-micro 0.651676 
0.208288 ( 20 ) precision 0.648895  recall 0.654402  f-micro 0.651637 
0.205298 ( 20 ) precision 0.648692  recall 0.654408  f-micro 0.651537 
0.205347 ( 20 ) precision 0.648577  recall 0.654328  f-micro 0.651440 
0.207877 ( 20 ) precision 0.648426  recall 0.654310  f-micro 0.651355 
0.203269 ( 20 ) precision 0.648222  recall 0.654278  f-micro 0.651236 
0.203343 ( 20 ) precision 0.647914  recall 0.654333  f-micro 0.651107 
