
-------------------- Start --------------------

---------------------------------
Thresh 	 F_score
0.045944 	 0.125000
0.207412 	 0.282486
0.341801 	 1.000000
0.191565 	 1.000000
0.045845 	 0.000000
0.205593 	 1.000000
0.409780 	 1.000000
0.152313 	 0.183908
0.254806 	 0.233333
0.468781 	 0.000000
0.210836 	 1.000000
0.162897 	 0.000000
0.127829 	 0.218182
0.201205 	 0.403101
0.303442 	 0.000000
0.205277 	 1.000000
0.246419 	 1.000000
0.403722 	 0.000000
0.052256 	 0.000000
0.260996 	 0.461538
0.175447 	 0.288889
0.329366 	 0.000000
0.100115 	 0.303030
0.346786 	 0.000000
0.258718 	 1.000000
0.433621 	 1.000000
0.127315 	 0.789474
0.211785 	 0.000000
0.000000 	 0.000000
---------
0.505458 ( 51 )
---------

---------------------------------
Thresh 	 F_score
0.387583 	 0.819035
0.275051 	 1.000000
0.258058 	 1.000000
0.058149 	 0.000000
0.221894 	 1.000000
0.437094 	 0.000000
0.224001 	 0.000000
0.205593 	 1.000000
0.214197 	 0.000000
0.194591 	 0.839590
0.363997 	 1.000000
0.432524 	 1.000000
0.103360 	 0.144330
0.111139 	 0.000000
0.361611 	 1.000000
0.241612 	 0.363636
0.374287 	 1.000000
0.167788 	 0.000000
0.337213 	 1.000000
0.286631 	 1.000000
0.235773 	 0.280702
0.232167 	 1.000000
0.161945 	 0.000000
0.047431 	 0.133333
0.232923 	 0.282282
0.341801 	 1.000000
0.191565 	 1.000000
0.045845 	 0.000000
0.205593 	 1.000000
0.409780 	 1.000000
0.189018 	 0.195122
0.296329 	 0.237288
0.468781 	 0.000000
0.210836 	 1.000000
0.162897 	 0.000000
0.125582 	 0.224852
0.199504 	 0.387597
0.303442 	 0.000000
0.205277 	 1.000000
0.246419 	 1.000000
0.403722 	 0.000000
0.052256 	 0.000000
0.260263 	 0.461538
0.194290 	 0.238095
0.317687 	 0.105263
0.109373 	 0.277778
0.346786 	 0.000000
0.258718 	 1.000000
0.433621 	 1.000000
0.124611 	 0.763158
0.211785 	 0.000000
0.000000 	 0.000000
---------
0.504973 ( 51 )
---------
