
0.234548 ( 29 ) precision 0.570966  recall 0.725591  f-micro 0.639059 
0.195225 ( 29 ) precision 0.722965  recall 0.611511  f-micro 0.662584 
0.194100 ( 29 ) precision 0.722796  recall 0.610997  f-micro 0.662211 
0.193097 ( 29 ) precision 0.730505  recall 0.601747  f-micro 0.659904 
0.191879 ( 29 ) precision 0.730139  recall 0.595067  f-micro 0.655719 
0.200803 ( 29 ) precision 0.723430  recall 0.615622  f-micro 0.665186 
0.198396 ( 29 ) precision 0.720916  recall 0.614594  f-micro 0.663523 
0.199336 ( 29 ) precision 0.720096  recall 0.618705  f-micro 0.665561 
0.195183 ( 29 ) precision 0.718470  recall 0.617677  f-micro 0.664272 
0.194449 ( 29 ) precision 0.719665  recall 0.618705  f-micro 0.665377 
0.194332 ( 29 ) precision 0.718209  recall 0.618191  f-micro 0.664457 
0.194415 ( 29 ) precision 0.718545  recall 0.619219  f-micro 0.665195 
0.194252 ( 29 ) precision 0.719424  recall 0.616650  f-micro 0.664084 
