,,,,,,,,,,,,,
0.186118,(,20,),precision,0.611763,,recall,0.606238,,f-micro,0.608988,,146
0.196132,(,20,),precision,0.611812,,recall,0.606344,,f-micro,0.609065,,147
0.195874,(,20,),precision,0.611963,,recall,0.606377,,f-micro,0.609158,,148
0.187067,(,20,),precision,0.612008,,recall,0.606337,,f-micro,0.609159,,149
0.180527,(,20,),precision,0.611916,,recall,0.606394,,f-micro,0.609143,,150
0.182009,(,20,),precision,0.611622,,recall,0.606555,,f-micro,0.609078,,151
0.182021,(,20,),precision,0.611522,,recall,0.606435,,f-micro,0.608968,,152
0.184076,(,20,),precision,0.611544,,recall,0.606457,,f-micro,0.60899,,153
0.179118,(,20,),precision,0.611489,,recall,0.606502,,f-micro,0.608985,,154
0.178688,(,20,),precision,0.611496,,recall,0.606398,,f-micro,0.608936,,155
0.194196,(,20,),precision,0.611545,,recall,0.606456,,f-micro,0.60899,,156
0.196678,(,20,),precision,0.611519,,recall,0.606537,,f-micro,0.609018,,157
0.196604,(,20,),precision,0.611526,,recall,0.60666,,f-micro,0.609083,,158
0.192696,(,20,),precision,0.611506,,recall,0.606762,,f-micro,0.609125,,159
0.189664,(,20,),precision,0.611362,,recall,0.606692,,f-micro,0.609018,,160
0.191915,(,20,),precision,0.6113,,recall,0.606743,,f-micro,0.609013,,161
0.185548,(,20,),precision,0.611196,,recall,0.606659,,f-micro,0.608919,,162
0.191674,(,20,),precision,0.611156,,recall,0.606703,,f-micro,0.608921,,163
0.194143,(,20,),precision,0.61121,,recall,0.606843,,f-micro,0.609019,,164
0.197682,(,20,),precision,0.611333,,recall,0.606988,,f-micro,0.609153,,165
0.199355,(,20,),precision,0.61147,,recall,0.607071,,f-micro,0.609262,,166
0.1876,(,20,),precision,0.611547,,recall,0.606879,,f-micro,0.609204,,167
0.191601,(,20,),precision,0.611557,,recall,0.60675,,f-micro,0.609144,,168
0.183863,(,20,),precision,0.611661,,recall,0.60669,,f-micro,0.609166,,169
0.183698,(,20,),precision,0.611711,,recall,0.606539,,f-micro,0.609114,,170
0.191895,(,20,),precision,0.61177,,recall,0.60657,,f-micro,0.609159,,171
0.187855,(,20,),precision,0.611835,,recall,0.606439,,f-micro,0.609125,,172
0.186757,(,20,),precision,0.611808,,recall,0.606343,,f-micro,0.609063,,173
0.185163,(,20,),precision,0.611745,,recall,0.606414,,f-micro,0.609068,,174
0.197573,(,20,),precision,0.611751,,recall,0.606421,,f-micro,0.609074,,175
0.194932,(,20,),precision,0.611793,,recall,0.606163,,f-micro,0.608965,,176
0.188793,(,20,),precision,0.611588,,recall,0.606118,,f-micro,0.608841,,177
0.187824,(,20,),precision,0.611466,,recall,0.606044,,f-micro,0.608743,,178
0.183436,(,20,),precision,0.611251,,recall,0.606079,,f-micro,0.608654,,179
0.181318,(,20,),precision,0.611319,,recall,0.605948,,f-micro,0.608622,,180
0.188201,(,20,),precision,0.611377,,recall,0.60599,,f-micro,0.608672,,181
0.192537,(,20,),precision,0.611473,,recall,0.606028,,f-micro,0.608738,,182
0.196237,(,20,),precision,0.611724,,recall,0.605865,,f-micro,0.60878,,183
0.19918,(,20,),precision,0.611942,,recall,0.605829,,f-micro,0.60887,,184
0.187741,(,20,),precision,0.612004,,recall,0.60566,,f-micro,0.608816,,185
0.189213,(,20,),precision,0.611995,,recall,0.605547,,f-micro,0.608754,,186
0.194783,(,20,),precision,0.612061,,recall,0.605544,,f-micro,0.608785,,187
0.198154,(,20,),precision,0.611925,,recall,0.605647,,f-micro,0.60877,,188
0.199299,(,20,),precision,0.611796,,recall,0.605608,,f-micro,0.608686,,189
0.199302,(,20,),precision,0.611781,,recall,0.605674,,f-micro,0.608712,,190
0.192492,(,20,),precision,0.611789,,recall,0.605673,,f-micro,0.608716,,191
0.197475,(,20,),precision,0.611958,,recall,0.605637,,f-micro,0.608781,,192
0.198472,(,20,),precision,0.61204,,recall,0.605574,,f-micro,0.60879,,193
0.193906,(,20,),precision,0.612055,,recall,0.605669,,f-micro,0.608845,,194
0.183141,(,20,),precision,0.612004,,recall,0.605598,,f-micro,0.608784,,195
0.187341,(,20,),precision,0.611944,,recall,0.605526,,f-micro,0.608718,,196
0.191262,(,20,),precision,0.611964,,recall,0.605502,,f-micro,0.608716,,197
0.181929,(,20,),precision,0.612019,,recall,0.605447,,f-micro,0.608715,,198
0.182696,(,20,),precision,0.611941,,recall,0.605489,,f-micro,0.608698,,199
0.189584,(,20,),precision,0.61182,,recall,0.605437,,f-micro,0.608612,,200
0.179732,(,20,),precision,0.611717,,recall,0.605441,,f-micro,0.608563,,201
