
-------------------- Start --------------------

---------------------------------
Thresh 	 F_score
0.262172 	 0.000000
0.258522 	 1.000000
0.433197 	 1.000000
0.148734 	 0.784810
0.211214 	 0.000000
0.000000 	 0.000000
---------
0.528615 ( 51 ) precision 0.679825  recall 0.607091  f-micro 0.641403 
---------

---------------------------------
Thresh 	 F_score
0.357396 	 0.922629
0.312142 	 1.000000
0.255426 	 1.000000
0.270648 	 0.000000
0.213535 	 1.000000
0.436881 	 0.000000
0.211969 	 0.000000
0.207337 	 1.000000
0.077472 	 0.000000
0.277529 	 0.868056
0.363819 	 1.000000
0.432313 	 1.000000
0.336746 	 0.057143
0.134631 	 0.000000
0.361434 	 1.000000
0.192435 	 0.333333
0.374104 	 1.000000
0.168067 	 0.000000
0.498788 	 1.000000
0.286491 	 1.000000
0.278034 	 0.329897
0.164147 	 1.000000
0.126965 	 0.000000
0.204029 	 0.000000
0.334209 	 0.276243
0.503486 	 1.000000
0.194990 	 1.000000
0.139136 	 0.000000
0.264420 	 1.000000
0.409580 	 1.000000
0.369204 	 0.101266
0.280401 	 0.246154
0.468552 	 0.000000
0.154679 	 1.000000
0.162702 	 0.000000
0.235201 	 0.165517
0.267779 	 0.473804
0.250896 	 0.000000
0.203634 	 1.000000
0.246299 	 1.000000
0.301654 	 0.000000
0.165131 	 0.000000
0.189869 	 0.500000
0.250875 	 0.285714
0.253109 	 0.260870
0.103228 	 0.370370
0.262301 	 0.000000
0.258648 	 1.000000
0.433409 	 1.000000
0.146489 	 0.775000
0.211365 	 0.000000
0.000000 	 0.000000
---------
0.509137 ( 51 ) precision 0.682511  recall 0.607073  f-micro 0.642585 
---------

---------------------------------
Thresh 	 F_score
0.274459 	 0.916959
0.312246 	 1.000000
0.255523 	 1.000000
0.270758 	 0.000000
0.213590 	 1.000000
0.436987 	 0.000000
0.213342 	 0.000000
0.206465 	 1.000000
0.240436 	 0.000000
0.265697 	 0.863014
0.363908 	 1.000000
0.432419 	 1.000000
0.505829 	 0.057971
0.132747 	 0.000000
0.361522 	 1.000000
0.148556 	 0.333333
0.374196 	 1.000000
0.168109 	 0.000000
0.498910 	 1.000000
0.286561 	 1.000000
0.281566 	 0.307692
0.197550 	 1.000000
0.126887 	 0.000000
0.130390 	 0.000000
0.368097 	 0.270270
0.503609 	 1.000000
0.195180 	 1.000000
0.092490 	 0.000000
0.264513 	 1.000000
0.409680 	 1.000000
0.313019 	 0.094118
0.279173 	 0.242424
0.468667 	 0.000000
0.126470 	 1.000000
0.162740 	 0.000000
0.266502 	 0.153846
0.380128 	 0.355556
0.260439 	 0.000000
0.204418 	 1.000000
0.246359 	 1.000000
0.303110 	 0.000000
0.110736 	 0.000000
0.165128 	 0.596491
0.260686 	 0.285714
0.288771 	 0.173913
0.100906 	 0.333333
0.262365 	 0.000000
0.258710 	 1.000000
0.433515 	 1.000000
0.143359 	 0.765432
0.211441 	 0.000000
0.000000 	 0.000000
---------
0.504903 ( 51 ) precision 0.686555  recall 0.604616  f-micro 0.642986 
---------

---------------------------------
Thresh 	 F_score
0.289701 	 0.918950
0.312298 	 1.000000
0.255549 	 1.000000
0.270812 	 0.000000
0.213617 	 1.000000
0.437041 	 0.000000
0.214029 	 0.000000
0.206029 	 1.000000
0.321917 	 0.000000
0.294104 	 0.871080
0.363952 	 1.000000
0.432472 	 1.000000
0.338712 	 0.056338
0.139622 	 0.000000
0.361567 	 1.000000
0.196940 	 0.333333
0.374241 	 1.000000
0.168130 	 0.000000
0.498971 	 1.000000
0.286596 	 1.000000
0.281349 	 0.311688
0.214866 	 1.000000
0.114055 	 0.000000
0.093631 	 0.000000
0.363968 	 0.238532
0.503671 	 1.000000
0.195275 	 1.000000
0.069164 	 0.000000
0.264560 	 1.000000
0.409730 	 1.000000
0.309659 	 0.142857
0.275810 	 0.246154
0.468724 	 0.000000
0.098079 	 1.000000
0.162760 	 0.000000
0.278567 	 0.126761
0.305796 	 0.423174
0.265492 	 0.000000
0.204810 	 1.000000
0.246389 	 1.000000
0.303838 	 0.000000
0.083538 	 0.000000
0.213191 	 0.607143
0.252542 	 0.319149
0.245986 	 0.260870
0.110649 	 0.413793
0.262397 	 0.000000
0.258742 	 1.000000
0.433568 	 1.000000
0.139948 	 0.759494
0.211479 	 0.000000
0.000000 	 0.000000
---------
0.510379 ( 51 ) precision 0.689663  recall 0.603407  f-micro 0.643658 
---------

---------------------------------
Thresh 	 F_score
0.247495 	 0.921478
0.312324 	 1.000000
0.255584 	 1.000000
0.270840 	 0.000000
0.213631 	 1.000000
0.437067 	 0.000000
0.214372 	 0.000000
0.205811 	 1.000000
0.211680 	 0.000000
0.296477 	 0.881119
0.363975 	 1.000000
0.432498 	 1.000000
0.514201 	 0.029851
0.135587 	 0.000000
0.361589 	 1.000000
0.221542 	 0.333333
0.374264 	 1.000000
0.168140 	 0.000000
0.499002 	 1.000000
0.286613 	 1.000000
0.291704 	 0.375000
0.223524 	 1.000000
0.146217 	 0.000000
0.075251 	 0.000000
0.346392 	 0.259366
0.503702 	 1.000000
0.195323 	 1.000000
0.057504 	 0.000000
0.264584 	 1.000000
0.409755 	 1.000000
0.314202 	 0.148148
0.279519 	 0.253968
0.468753 	 0.000000
0.151893 	 1.000000
0.162769 	 0.000000
0.231210 	 0.158940
0.280483 	 0.413793
0.267316 	 0.000000
0.205006 	 1.000000
0.246405 	 1.000000
0.304202 	 0.000000
0.069939 	 0.000000
0.237571 	 0.583333
0.232968 	 0.222222
0.177288 	 0.230769
0.114320 	 0.230769
0.262413 	 0.000000
0.258757 	 1.000000
0.433594 	 1.000000
0.156440 	 0.750000
0.211498 	 0.000000
0.000000 	 0.000000
---------
0.505727 ( 51 ) precision 0.691172  recall 0.602885  f-micro 0.644017 
---------

---------------------------------
Thresh 	 F_score
0.346294 	 0.922629
0.312337 	 1.000000
0.256734 	 1.000000
0.270854 	 0.000000
0.213573 	 1.000000
0.437081 	 0.000000
0.214544 	 0.000000
0.205702 	 1.000000
0.144226 	 0.000000
0.294387 	 0.872852
0.363986 	 1.000000
0.432511 	 1.000000
0.551593 	 0.000000
0.148026 	 0.000000
0.361600 	 1.000000
0.233892 	 0.333333
0.374276 	 1.000000
0.168146 	 0.000000
0.499017 	 1.000000
0.286622 	 1.000000
0.277923 	 0.400000
0.227853 	 1.000000
0.122013 	 0.000000
0.197877 	 0.000000
0.353332 	 0.294985
0.503717 	 1.000000
0.195347 	 1.000000
0.051674 	 0.000000
0.264595 	 1.000000
0.409768 	 1.000000
0.293020 	 0.116279
0.283429 	 0.250000
0.468767 	 0.000000
0.180995 	 1.000000
0.162790 	 0.000000
0.263209 	 0.125000
0.375823 	 0.355556
0.254984 	 0.000000
0.205104 	 1.000000
0.246412 	 1.000000
0.304384 	 0.000000
0.063140 	 0.000000
0.192385 	 0.490566
0.222029 	 0.250000
0.183919 	 0.240000
0.108619 	 0.275862
0.262421 	 0.000000
0.258765 	 1.000000
0.433608 	 1.000000
0.150815 	 0.775000
0.211507 	 0.000000
0.000000 	 0.000000
---------
0.503962 ( 51 ) precision 0.693285  recall 0.601679  f-micro 0.644242 
---------

---------------------------------
Thresh 	 F_score
0.342511 	 0.918666
0.312344 	 1.000000
0.256162 	 1.000000
0.270860 	 0.000000
0.213532 	 1.000000
0.437087 	 0.000000
0.214630 	 0.000000
0.205648 	 1.000000
0.145453 	 0.000000
0.296903 	 0.867797
0.363991 	 1.000000
0.432518 	 1.000000
0.362946 	 0.027778
0.141715 	 0.000000
0.361605 	 1.000000
0.241173 	 0.333333
0.374281 	 1.000000
0.168148 	 0.000000
0.499024 	 1.000000
0.286626 	 1.000000
0.275406 	 0.357895
0.230017 	 1.000000
0.098294 	 0.000000
0.208659 	 0.000000
0.319193 	 0.277620
0.503725 	 1.000000
0.195359 	 1.000000
0.048759 	 0.000000
0.264601 	 1.000000
0.409774 	 1.000000
0.295756 	 0.075000
0.280424 	 0.250000
0.468774 	 0.000000
0.137757 	 1.000000
0.162974 	 0.000000
0.220005 	 0.174497
0.433234 	 0.349296
0.261308 	 0.000000
0.205153 	 1.000000
0.246416 	 1.000000
0.304475 	 0.000000
0.059740 	 0.000000
0.166647 	 0.607143
0.233337 	 0.336634
0.245774 	 0.272727
0.108378 	 0.277778
0.262425 	 0.000000
0.258769 	 1.000000
0.433614 	 1.000000
0.146625 	 0.765432
0.211512 	 0.000000
0.000000 	 0.000000
---------
0.507678 ( 51 ) precision 0.694284  recall 0.600719  f-micro 0.644121 
---------

---------------------------------
Thresh 	 F_score
0.347844 	 0.920210
0.312347 	 1.000000
0.255876 	 1.000000
0.270864 	 0.000000
0.213588 	 1.000000
0.437091 	 0.000000
0.214673 	 0.000000
0.205621 	 1.000000
0.115642 	 0.000000
0.286961 	 0.861017
0.363994 	 1.000000
0.432521 	 1.000000
0.378111 	 0.028571
0.126985 	 0.000000
0.361608 	 1.000000
0.244309 	 0.333333
0.374284 	 1.000000
0.168149 	 0.000000
0.499028 	 1.000000
0.286628 	 1.000000
0.276275 	 0.333333
0.231099 	 1.000000
0.096329 	 0.000000
0.264580 	 0.000000
0.313896 	 0.240688
0.503729 	 1.000000
0.195365 	 1.000000
0.047302 	 0.000000
0.264604 	 1.000000
0.409777 	 1.000000
0.270027 	 0.160920
0.280291 	 0.246154
0.468778 	 0.000000
0.173626 	 1.000000
0.163066 	 0.000000
0.200348 	 0.179487
0.331046 	 0.395887
0.264849 	 0.000000
0.205177 	 1.000000
0.246418 	 1.000000
0.354165 	 0.000000
0.058348 	 0.000000
0.189944 	 0.470588
